Day,BOLETOS,month,day_name,day_type,day_tipo,April,August,December,February,January,July,June,March,May,November,October,September,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,weekday,weekend,HDAY,LDAY,NDAY,RDAY,BV,WB,FX,SO,UN,PT,MHM,LMM,MHH,LML,HLL,MML,NML,HHL,MMM,NMM,LHM,HML,MHL,NHM,HHM,NHL,LHL,NLL,HMM,NLM,HMH
2016-10-30,2.372291943,October,Sunday,weekend,NDAY,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,4,3,6,5,1,3,0,0,1,0,1,2,0,1,0,4,2,2,2,1,0,1,0,1,1,0
2016-10-31,0.568711848,October,Monday,weekday,NDAY,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3,4,3,6,5,1,3,0,0,1,0,1,2,0,1,0,4,2,2,2,1,0,1,0,1,1,0
2016-11-01,0.992543303,November,Tuesday,weekday,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,4,3,6,5,1,3,0,0,1,0,1,2,0,1,0,4,2,2,2,1,0,1,0,1,1,0
2016-11-02,1.994626841,November,Wednesday,weekday,LDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3,4,3,6,5,1,3,0,0,1,0,1,2,0,1,0,4,2,2,2,1,0,1,0,1,1,0
2016-11-03,0.371008428,November,Thursday,weekday,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,4,3,6,5,1,3,0,0,1,0,1,2,0,1,0,4,2,2,2,1,0,1,0,1,1,0
2016-11-04,1.088369555,November,Friday,weekday,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4,4,4,6,5,1,4,0,0,1,0,1,2,0,1,0,5,2,2,2,1,0,1,0,1,1,0
2016-11-05,2.151820125,November,Saturday,weekend,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4,4,3,6,5,1,3,0,0,1,0,1,2,0,1,0,5,2,2,2,1,0,1,0,1,1,0
2016-11-06,2.659711986,November,Sunday,weekend,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,6,5,1,3,0,0,1,0,1,2,0,1,0,5,2,2,2,1,0,1,0,1,1,0
2016-11-07,0.273636012,November,Monday,weekday,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,4,4,3,6,5,1,3,0,0,1,0,1,2,0,1,0,5,2,2,2,1,0,1,0,1,1,0
2016-11-08,0.431034799,November,Tuesday,weekday,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4,4,3,6,5,1,3,0,0,1,0,1,2,0,1,0,5,2,2,2,1,0,1,0,1,1,0
2016-11-09,0.626474427,November,Wednesday,weekday,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4,4,3,6,5,1,3,0,0,1,0,1,2,0,1,0,5,2,2,2,1,0,1,0,1,1,0
2016-11-10,0.257538298,November,Thursday,weekday,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,4,4,3,6,5,1,3,0,0,1,0,1,2,0,1,0,5,2,2,2,1,0,1,0,1,1,0
2016-11-11,0.837617072,November,Friday,weekday,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4,4,3,6,6,2,3,0,0,1,0,1,3,0,2,0,5,2,2,2,1,0,1,0,1,1,0
2016-11-12,2.034230154,November,Saturday,weekend,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4,3,3,5,6,2,3,0,0,1,0,1,3,0,2,0,5,2,1,1,1,0,1,0,1,1,0
2016-11-13,2.409634726,November,Sunday,weekend,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,3,3,5,6,2,3,0,0,1,0,1,3,0,2,0,5,2,1,1,1,0,1,0,1,1,0
2016-11-14,0.264163315,November,Monday,weekday,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,4,3,3,5,6,2,3,0,0,1,0,1,3,0,2,0,5,2,1,1,1,0,1,0,1,1,0
2016-11-15,0.400953113,November,Tuesday,weekday,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4,3,3,5,6,2,3,0,0,1,0,1,3,0,2,0,5,2,1,1,1,0,1,0,1,1,0
2016-11-16,0.685512427,November,Wednesday,weekday,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4,3,3,5,6,2,3,0,0,1,0,1,3,0,2,0,5,2,1,1,1,0,1,0,1,1,0
2016-11-17,0.328273645,November,Thursday,weekday,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,4,3,3,5,6,2,3,0,0,1,0,1,3,0,2,0,5,2,1,1,1,0,1,0,1,1,0
2016-11-18,1.421342705,November,Friday,weekday,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4,4,3,5,6,2,4,0,0,1,0,1,3,0,2,0,5,2,1,1,1,0,1,0,1,1,0
2016-11-19,1.879450712,November,Saturday,weekend,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4,4,3,4,6,2,4,0,0,1,0,1,2,0,2,0,5,2,1,1,1,0,1,0,1,1,0
2016-11-20,2.685758642,November,Sunday,weekend,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,4,6,2,4,0,0,1,0,1,2,0,2,0,5,2,1,1,1,0,1,0,1,1,0
2016-11-21,2.060537767,November,Monday,weekday,RDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4,4,3,4,6,2,4,0,0,1,0,1,2,0,2,0,5,2,1,1,1,0,1,0,1,1,0
2016-11-22,0.432013384,November,Tuesday,weekday,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4,4,3,4,6,2,4,0,0,1,0,1,2,0,2,0,5,2,1,1,1,0,1,0,1,1,0
2016-11-23,0.569312046,November,Wednesday,weekday,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,5,4,4,4,6,3,5,0,0,1,0,1,4,0,2,0,5,2,1,1,1,0,1,0,1,1,0
2016-11-24,0.236942357,November,Thursday,weekday,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5,4,4,4,6,3,5,0,0,1,0,1,4,0,2,0,5,2,1,1,1,0,1,0,1,1,0
2016-11-25,1.036116407,November,Friday,weekday,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5,4,4,4,6,3,5,0,0,1,0,1,4,0,2,0,5,2,1,1,1,0,1,0,1,1,0
2016-11-26,1.5746412230000002,November,Saturday,weekend,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,5,4,4,4,6,3,5,0,0,1,0,1,4,0,2,0,5,2,1,1,1,0,1,0,1,1,0
2016-11-27,1.817688984,November,Sunday,weekend,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,5,4,4,4,6,3,5,0,0,1,0,1,4,0,2,0,5,2,1,1,1,0,1,0,1,1,0
2016-11-28,0.198089292,November,Monday,weekday,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,5,4,4,4,6,3,5,0,0,1,0,1,4,0,2,0,5,2,1,1,1,0,1,0,1,1,0
2016-11-29,0.379101322,November,Tuesday,weekday,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,5,4,4,4,6,3,5,0,0,1,0,1,4,0,2,0,5,2,1,1,1,0,1,0,1,1,0
2016-11-30,0.534604917,November,Wednesday,weekday,NDAY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,5,4,4,4,6,3,5,0,0,1,0,1,4,0,2,0,5,2,1,1,1,0,1,0,1,1,0
2016-12-01,0.161832737,December,Thursday,weekday,NDAY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5,4,4,4,6,3,5,0,0,1,0,1,4,0,2,0,5,2,1,1,1,0,1,0,1,1,0
2016-12-02,1.044737736,December,Friday,weekday,NDAY,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5,4,4,4,6,3,5,0,0,1,0,1,4,0,2,0,5,2,1,1,1,0,1,0,1,1,0
2016-12-03,1.863401926,December,Saturday,weekend,NDAY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,5,4,4,4,6,3,5,0,0,1,0,1,4,0,2,0,5,2,1,1,1,0,1,0,1,1,0
2016-12-04,2.372507232,December,Sunday,weekend,NDAY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,5,4,4,4,6,3,5,0,0,1,0,1,4,0,2,0,5,2,1,1,1,0,1,0,1,1,0
2016-12-05,0.382284983,December,Monday,weekday,NDAY,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,5,4,4,4,6,3,5,0,0,1,0,1,4,0,2,0,5,2,1,1,1,0,1,0,1,1,0
2016-12-06,0.559154339,December,Tuesday,weekday,NDAY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,5,4,4,4,6,3,5,0,0,1,0,1,4,0,2,0,5,2,1,1,1,0,1,0,1,1,0
2016-12-07,0.74482117,December,Wednesday,weekday,NDAY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,5,4,4,4,6,3,5,0,0,1,0,1,4,0,2,0,5,2,1,1,1,0,1,0,1,1,0
2016-12-08,0.311298466,December,Thursday,weekday,NDAY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5,4,4,4,6,3,5,0,0,1,0,1,4,0,2,0,5,2,1,1,1,0,1,0,1,1,0
2016-12-09,0.757960297,December,Friday,weekday,NDAY,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5,4,4,4,6,4,5,0,0,2,0,1,4,0,2,0,5,2,1,1,1,0,1,0,1,1,0
2016-12-10,1.5449379230000002,December,Saturday,weekend,NDAY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4,4,4,4,6,4,4,0,0,2,0,1,4,0,2,0,5,2,1,1,1,0,1,0,1,1,0
2016-12-11,2.133589097,December,Sunday,weekend,NDAY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,4,4,6,4,4,0,0,2,0,1,4,0,2,0,5,2,1,1,1,0,1,0,1,1,0
2016-12-12,0.6864062009999999,December,Monday,weekday,NDAY,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,4,4,4,4,6,4,4,0,0,2,0,1,4,0,2,0,5,2,1,1,1,0,1,0,1,1,0
2016-12-13,0.478457002,December,Tuesday,weekday,NDAY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4,4,4,4,6,4,4,0,0,2,0,1,4,0,2,0,5,2,1,1,1,0,1,0,1,1,0
2016-12-14,1.014926791,December,Wednesday,weekday,NDAY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4,4,4,4,6,4,4,0,0,2,0,1,4,0,2,0,5,2,1,1,1,0,1,0,1,1,0
2016-12-15,0.868798035,December,Thursday,weekday,NDAY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,4,4,4,4,6,5,4,0,0,2,0,1,5,0,2,0,5,2,1,1,1,0,1,0,1,1,0
2016-12-16,1.155033991,December,Friday,weekday,NDAY,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5,5,4,4,6,6,5,0,0,3,0,1,5,0,2,1,5,2,1,1,1,0,1,0,1,1,0
2016-12-17,1.779762312,December,Saturday,weekend,NDAY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4,5,4,4,5,6,5,0,0,3,0,1,5,0,2,1,4,1,1,1,1,0,1,0,1,1,0
2016-12-18,2.663903589,December,Sunday,weekend,NDAY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,5,4,4,5,6,5,0,0,3,0,1,5,0,2,1,4,1,1,1,1,0,1,0,1,1,0
2016-12-19,0.913392129,December,Monday,weekday,HDAY,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,4,5,4,4,5,6,5,0,0,3,0,1,5,0,2,1,4,1,1,1,1,0,1,0,1,1,0
2016-12-20,1.12777389,December,Tuesday,weekday,HDAY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4,5,4,4,5,6,5,0,0,3,0,1,5,0,2,1,4,1,1,1,1,0,1,0,1,1,0
2016-12-21,1.7476582180000002,December,Wednesday,weekday,HDAY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,4,5,5,5,6,6,6,1,0,4,0,1,5,0,2,1,4,1,1,1,1,0,1,0,1,1,0
2016-12-22,1.071899979,December,Thursday,weekday,HDAY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,4,5,5,5,6,6,6,1,0,4,0,1,5,0,2,1,4,1,1,1,1,0,1,0,1,1,0
2016-12-23,1.203040083,December,Friday,weekday,HDAY,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,4,5,6,5,6,6,6,1,0,5,0,1,5,0,2,1,4,1,1,1,1,0,1,0,1,1,0
2016-12-24,9.63e-07,December,Saturday,weekend,HDAY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,4,5,5,3,5,6,5,1,0,5,0,1,4,0,1,1,4,1,1,1,1,0,1,0,0,1,0
2016-12-25,2.628465784,December,Sunday,weekend,RDAY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4,5,5,3,5,6,5,1,0,5,0,1,4,0,1,1,4,1,1,1,1,0,1,0,0,1,0
2016-12-26,2.304006319,December,Monday,weekday,HDAY,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,4,5,5,3,5,6,5,1,0,5,0,1,4,0,1,1,4,1,1,1,1,0,1,0,0,1,0
2016-12-27,2.340275921,December,Tuesday,weekday,HDAY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4,5,5,3,5,6,5,1,0,5,0,1,4,0,1,1,4,1,1,1,1,0,1,0,0,1,0
2016-12-28,2.73794329,December,Wednesday,weekday,HDAY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,4,5,5,3,5,6,5,1,0,5,0,1,4,0,1,1,4,1,1,1,1,0,1,0,0,1,0
2016-12-29,1.842750532,December,Thursday,weekday,HDAY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,4,5,5,3,5,6,5,1,0,5,0,1,4,0,1,1,4,1,1,1,1,0,1,0,0,1,0
2016-12-30,1.853661749,December,Friday,weekday,HDAY,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,4,5,5,3,5,6,5,1,0,5,0,1,4,0,1,1,4,1,1,1,1,0,1,0,0,1,0
2016-12-31,0.22891144,December,Saturday,weekend,HDAY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,4,5,4,3,2,6,5,1,0,5,0,0,3,0,1,1,4,0,1,1,0,0,1,0,0,1,0
2017-01-01,2.654032934,January,Sunday,weekend,RDAY,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4,5,4,3,2,6,5,1,0,5,0,0,3,0,1,1,4,0,1,1,0,0,1,0,0,1,0
2017-01-02,1.671031793,January,Monday,weekday,NDAY,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,4,5,4,3,2,6,5,1,0,5,0,0,3,0,1,1,4,0,1,1,0,0,1,0,0,1,0
2017-01-03,1.413138905,January,Tuesday,weekday,NDAY,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4,5,4,3,2,6,5,1,0,5,0,0,3,0,1,1,4,0,1,1,0,0,1,0,0,1,0
2017-01-04,1.397765343,January,Wednesday,weekday,NDAY,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4,5,4,3,2,6,5,1,0,5,0,0,3,0,1,1,4,0,1,1,0,0,1,0,0,1,0
2017-01-05,0.834987942,January,Thursday,weekday,NDAY,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,4,5,4,3,2,6,5,1,0,5,0,0,3,0,1,1,4,0,1,1,0,0,1,0,0,1,0
2017-01-06,1.235656303,January,Friday,weekday,LDAY,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4,5,4,4,2,6,5,1,0,6,0,0,3,0,1,1,4,0,1,1,0,0,1,0,0,1,0
2017-01-07,2.268692468,January,Saturday,weekend,NDAY,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,5,4,3,2,6,5,1,0,6,0,0,3,0,1,1,4,0,1,0,0,0,1,0,0,0,0
2017-01-08,2.75870559,January,Sunday,weekend,NDAY,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,5,4,3,2,6,5,1,0,6,0,0,3,0,1,1,4,0,1,0,0,0,1,0,0,0,0
2017-01-09,0.579645898,January,Monday,weekday,NDAY,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3,5,4,3,2,6,5,1,0,6,0,0,3,0,1,1,4,0,1,0,0,0,1,0,0,0,0
2017-01-10,0.739784722,January,Tuesday,weekday,NDAY,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,5,4,3,2,6,5,1,0,6,0,0,3,0,1,1,4,0,1,0,0,0,1,0,0,0,0
2017-01-11,0.993737176,January,Wednesday,weekday,NDAY,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,5,4,3,2,6,5,1,0,6,0,0,3,0,1,1,4,0,1,0,0,0,1,0,0,0,0
2017-01-12,0.556541519,January,Thursday,weekday,NDAY,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,5,4,3,2,6,5,1,0,6,0,0,3,0,1,1,4,0,1,0,0,0,1,0,0,0,0
2017-01-13,1.076659161,January,Friday,weekday,NDAY,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,5,4,3,2,7,5,1,0,6,0,0,4,0,1,1,4,0,1,0,0,0,1,0,0,0,0
2017-01-14,2.003160098,January,Saturday,weekend,NDAY,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,3,4,3,1,6,5,1,0,5,0,0,3,0,1,1,3,0,1,0,0,0,0,0,0,0,0
2017-01-15,2.360943625,January,Sunday,weekend,NDAY,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,3,4,3,1,6,5,1,0,5,0,0,3,0,1,1,3,0,1,0,0,0,0,0,0,0,0
2017-01-16,0.437340145,January,Monday,weekday,NDAY,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3,3,4,3,1,6,5,1,0,5,0,0,3,0,1,1,3,0,1,0,0,0,0,0,0,0,0
2017-01-17,0.556179443,January,Tuesday,weekday,NDAY,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,3,4,3,1,6,5,1,0,5,0,0,3,0,1,1,3,0,1,0,0,0,0,0,0,0,0
2017-01-18,0.757347051,January,Wednesday,weekday,NDAY,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,3,4,3,1,6,5,1,0,5,0,0,3,0,1,1,3,0,1,0,0,0,0,0,0,0,0
2017-01-19,0.454367515,January,Thursday,weekday,NDAY,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,3,4,3,1,6,5,1,0,5,0,0,3,0,1,1,3,0,1,0,0,0,0,0,0,0,0
2017-01-20,1.011018977,January,Friday,weekday,NDAY,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,3,4,3,2,7,5,1,0,5,0,0,3,0,1,1,3,0,2,0,0,0,0,0,1,0,0
2017-01-21,1.934075296,January,Saturday,weekend,NDAY,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,3,4,2,2,7,5,1,0,5,0,0,3,0,1,1,3,0,1,0,0,0,0,0,1,0,0
2017-01-22,2.284692324,January,Sunday,weekend,NDAY,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,3,3,2,2,7,5,1,0,5,0,0,3,0,1,1,2,0,1,0,0,0,0,0,1,0,0
2017-01-23,0.401354333,January,Monday,weekday,NDAY,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3,3,3,2,2,7,5,1,0,5,0,0,3,0,1,1,2,0,1,0,0,0,0,0,1,0,0
2017-01-24,0.5407928329999999,January,Tuesday,weekday,NDAY,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,3,3,2,2,7,5,1,0,5,0,0,3,0,1,1,2,0,1,0,0,0,0,0,1,0,0
2017-01-25,0.735583332,January,Wednesday,weekday,NDAY,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,3,3,2,2,7,5,1,0,5,0,0,3,0,1,1,2,0,1,0,0,0,0,0,1,0,0
2017-01-26,0.514736391,January,Thursday,weekday,NDAY,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,3,3,2,2,7,5,1,0,5,0,0,3,0,1,1,2,0,1,0,0,0,0,0,1,0,0
2017-01-27,1.574455292,January,Friday,weekday,NDAY,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,3,3,3,3,7,5,1,0,5,0,0,3,0,1,1,2,1,1,0,0,0,0,0,2,0,0
2017-01-28,2.306645235,January,Saturday,weekend,NDAY,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,2,3,3,3,5,5,1,0,4,0,0,2,0,1,1,1,1,1,0,0,0,0,0,2,0,0
2017-01-29,2.774783733,January,Sunday,weekend,NDAY,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,2,3,3,3,5,5,1,0,4,0,0,2,0,1,1,1,1,1,0,0,0,0,0,2,0,0
2017-01-30,0.597002724,January,Monday,weekday,NDAY,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3,2,3,3,3,5,5,1,0,4,0,0,2,0,1,1,1,1,1,0,0,0,0,0,2,0,0
2017-01-31,0.7618028720000001,January,Tuesday,weekday,NDAY,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,2,3,3,3,5,5,1,0,4,0,0,2,0,1,1,1,1,1,0,0,0,0,0,2,0,0
2017-02-01,0.964764552,February,Wednesday,weekday,NDAY,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,2,3,3,3,5,5,1,0,4,0,0,2,0,1,1,1,1,1,0,0,0,0,0,2,0,0
2017-02-02,0.478900627,February,Thursday,weekday,NDAY,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,2,3,3,3,5,5,1,0,4,0,0,2,0,1,1,1,1,1,0,0,0,0,0,2,0,0
2017-02-03,1.478397441,February,Friday,weekday,NDAY,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,2,3,3,3,6,5,1,0,4,0,1,2,0,1,1,1,1,1,0,0,0,0,0,2,0,0
2017-02-04,2.416393483,February,Saturday,weekend,NDAY,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,2,3,3,3,6,5,1,0,4,0,1,2,0,1,1,1,1,1,0,0,0,0,0,2,0,0
2017-02-05,2.76466517,February,Sunday,weekend,NDAY,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,2,3,3,3,6,5,1,0,4,0,1,2,0,1,1,1,1,1,0,0,0,0,0,2,0,0
2017-02-06,2.84878429,February,Monday,weekday,RDAY,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,2,3,3,3,6,5,1,0,4,0,1,2,0,1,1,1,1,1,0,0,0,0,0,2,0,0
2017-02-07,0.610725741,February,Tuesday,weekday,NDAY,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,2,3,3,3,6,5,1,0,4,0,1,2,0,1,1,1,1,1,0,0,0,0,0,2,0,0
2017-02-08,0.830372285,February,Wednesday,weekday,NDAY,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,2,3,3,3,6,5,1,0,4,0,1,2,0,1,1,1,1,1,0,0,0,0,0,2,0,0
2017-02-09,0.5929122410000001,February,Thursday,weekday,NDAY,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,2,3,3,3,6,5,1,0,4,0,1,2,0,1,1,1,1,1,0,0,0,0,0,2,0,0
